stream,department,course,job_role,company_level,company_name,location,required_skill
UG,AIDS,Engineering,Research Analyst,Low,Wipro,Mumbai,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Low,Wipro,Mumbai,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Low,Wipro,Mumbai,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Low,Zomato,Pune,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Low,Zomato,Pune,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Low,Zomato,Pune,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Low,Zomato,Pune,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Low,Zomato,Pune,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Low,Zomato,Pune,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Low,Zomato,Pune,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Low,Zomato,Pune,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Low,Zomato,Pune,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Low,Zomato,Pune,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Low,Freshworks,Hyderabad,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Low,Freshworks,Hyderabad,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Low,Freshworks,Hyderabad,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Low,Freshworks,Hyderabad,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Low,Freshworks,Hyderabad,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Low,Freshworks,Hyderabad,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Low,Freshworks,Hyderabad,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Low,Freshworks,Hyderabad,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Low,Freshworks,Hyderabad,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Low,Freshworks,Hyderabad,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Low,CRED,Chennai,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Low,CRED,Chennai,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Low,CRED,Chennai,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Low,CRED,Chennai,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Low,CRED,Chennai,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Low,CRED,Chennai,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Low,CRED,Chennai,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Low,CRED,Chennai,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Low,CRED,Chennai,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Low,CRED,Chennai,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Low,Paytm,Bangalore,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Low,Paytm,Bangalore,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Low,Paytm,Bangalore,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Low,Paytm,Bangalore,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Low,Paytm,Bangalore,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Low,Paytm,Bangalore,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Low,Paytm,Bangalore,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Low,Paytm,Bangalore,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Low,Paytm,Bangalore,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Low,Paytm,Bangalore,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Low,Byjus,Delhi,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Low,Byjus,Delhi,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Low,Byjus,Delhi,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Low,Byjus,Delhi,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Low,Byjus,Delhi,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Low,Byjus,Delhi,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Low,Byjus,Delhi,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Low,Byjus,Delhi,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Low,Byjus,Delhi,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Low,Byjus,Delhi,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Low,Freshworks,Delhi,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Low,Freshworks,Delhi,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Low,Freshworks,Delhi,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Low,Freshworks,Delhi,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Low,Freshworks,Delhi,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Low,Freshworks,Delhi,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Low,Freshworks,Delhi,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Low,Freshworks,Delhi,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Low,Freshworks,Delhi,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Low,Freshworks,Delhi,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Low,Ola,Chennai,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Low,Ola,Chennai,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Low,Ola,Chennai,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Low,Ola,Chennai,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Low,Ola,Chennai,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Low,Ola,Chennai,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Low,Ola,Chennai,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Low,Ola,Chennai,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Low,Ola,Chennai,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Low,Ola,Chennai,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Low,Oracle,Pune,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Low,Oracle,Pune,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Low,Oracle,Pune,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Low,Oracle,Pune,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Low,Oracle,Pune,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Low,Oracle,Pune,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Low,Oracle,Pune,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Low,Oracle,Pune,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Low,Oracle,Pune,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Low,Oracle,Pune,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Low,Byjus,Hyderabad,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Low,Byjus,Hyderabad,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Low,Byjus,Hyderabad,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Low,Byjus,Hyderabad,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Low,Byjus,Hyderabad,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Low,Byjus,Hyderabad,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Low,Byjus,Hyderabad,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Low,Byjus,Hyderabad,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Low,Byjus,Hyderabad,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Low,Byjus,Hyderabad,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Startup,Capgemini,Hyderabad,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Startup,Capgemini,Hyderabad,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Startup,Capgemini,Hyderabad,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Startup,Capgemini,Hyderabad,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Startup,Capgemini,Hyderabad,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Startup,Capgemini,Hyderabad,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Startup,Capgemini,Hyderabad,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Startup,Capgemini,Hyderabad,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Startup,Capgemini,Hyderabad,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Startup,Capgemini,Hyderabad,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Startup,Microsoft,Mumbai,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Startup,Microsoft,Mumbai,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Startup,Microsoft,Mumbai,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Startup,Microsoft,Mumbai,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Startup,Microsoft,Mumbai,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Startup,Microsoft,Mumbai,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Startup,Microsoft,Mumbai,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Startup,Microsoft,Mumbai,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Startup,Microsoft,Mumbai,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Startup,Microsoft,Mumbai,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Startup,Byjus,Mumbai,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Startup,Byjus,Mumbai,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Startup,Byjus,Mumbai,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Startup,Byjus,Mumbai,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Startup,Byjus,Mumbai,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Startup,Byjus,Mumbai,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Startup,Byjus,Mumbai,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Startup,Byjus,Mumbai,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Startup,Byjus,Mumbai,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Startup,Byjus,Mumbai,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Startup,TCS,Chennai,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Startup,TCS,Chennai,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Startup,TCS,Chennai,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Startup,TCS,Chennai,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Startup,TCS,Chennai,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Startup,TCS,Chennai,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Startup,TCS,Chennai,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Startup,TCS,Chennai,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Startup,TCS,Chennai,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Startup,TCS,Chennai,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Startup,Ola,Bangalore,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Startup,Ola,Bangalore,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Startup,Ola,Bangalore,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Startup,Ola,Bangalore,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Startup,Ola,Bangalore,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Startup,Ola,Bangalore,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Startup,Ola,Bangalore,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Startup,Ola,Bangalore,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Startup,Ola,Bangalore,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Startup,Ola,Bangalore,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Startup,CRED,Delhi,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Startup,CRED,Delhi,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Startup,CRED,Delhi,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Startup,CRED,Delhi,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Startup,CRED,Delhi,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Startup,CRED,Delhi,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Startup,CRED,Delhi,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Startup,CRED,Delhi,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Startup,CRED,Delhi,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Startup,CRED,Delhi,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Startup,Razorpay,Delhi,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Startup,Razorpay,Delhi,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Startup,Razorpay,Delhi,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Startup,Razorpay,Delhi,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Startup,Razorpay,Delhi,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Startup,Razorpay,Delhi,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Startup,Razorpay,Delhi,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Startup,Razorpay,Delhi,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Startup,Razorpay,Delhi,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Startup,Razorpay,Delhi,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Startup,Zomato,Hyderabad,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Startup,Zomato,Hyderabad,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Startup,Zomato,Hyderabad,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Startup,Zomato,Hyderabad,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Startup,Zomato,Hyderabad,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Startup,Zomato,Hyderabad,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Startup,Zomato,Hyderabad,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Startup,Zomato,Hyderabad,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Startup,Zomato,Hyderabad,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Startup,Zomato,Hyderabad,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Startup,Infosys,Delhi,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Startup,Infosys,Delhi,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Startup,Infosys,Delhi,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Startup,Infosys,Delhi,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Startup,Infosys,Delhi,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Startup,Infosys,Delhi,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Startup,Infosys,Delhi,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Startup,Infosys,Delhi,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Startup,Infosys,Delhi,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Startup,Infosys,Delhi,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Startup,Swiggy,Bangalore,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Startup,Swiggy,Bangalore,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Startup,Swiggy,Bangalore,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Startup,Swiggy,Bangalore,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Startup,Swiggy,Bangalore,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Startup,Swiggy,Bangalore,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Startup,Swiggy,Bangalore,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Startup,Swiggy,Bangalore,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Startup,Swiggy,Bangalore,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Startup,Swiggy,Bangalore,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Startup,Cognizant,Mumbai,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Startup,Cognizant,Mumbai,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Startup,Cognizant,Mumbai,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Startup,Cognizant,Mumbai,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Startup,Cognizant,Mumbai,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Startup,Cognizant,Mumbai,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Startup,Cognizant,Mumbai,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Startup,Cognizant,Mumbai,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Startup,Cognizant,Mumbai,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Startup,Cognizant,Mumbai,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Startup,Zomato,Mumbai,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Startup,Zomato,Mumbai,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Startup,Zomato,Mumbai,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Startup,Zomato,Mumbai,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Startup,Zomato,Mumbai,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Startup,Zomato,Mumbai,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Startup,Zomato,Mumbai,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Startup,Zomato,Mumbai,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Startup,Zomato,Mumbai,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Startup,Zomato,Mumbai,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Startup,PhonePe,Delhi,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Startup,PhonePe,Delhi,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Startup,PhonePe,Delhi,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Startup,PhonePe,Delhi,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Startup,PhonePe,Delhi,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Startup,PhonePe,Delhi,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Startup,PhonePe,Delhi,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Startup,PhonePe,Delhi,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Startup,PhonePe,Delhi,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Startup,PhonePe,Delhi,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Startup,Wipro,Bangalore,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Startup,Wipro,Bangalore,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Startup,Wipro,Bangalore,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Startup,Wipro,Bangalore,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Startup,Wipro,Bangalore,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Startup,Wipro,Bangalore,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Startup,Wipro,Bangalore,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Startup,Wipro,Bangalore,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Startup,Wipro,Bangalore,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Startup,Wipro,Bangalore,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Startup,Nykaa,Bangalore,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Startup,Nykaa,Bangalore,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Startup,Nykaa,Bangalore,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Startup,Nykaa,Bangalore,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Startup,Nykaa,Bangalore,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Startup,Nykaa,Bangalore,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Startup,Nykaa,Bangalore,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Startup,Nykaa,Bangalore,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Startup,Nykaa,Bangalore,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Startup,Nykaa,Bangalore,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Startup,HCL,Chennai,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Startup,HCL,Chennai,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Startup,HCL,Chennai,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Startup,HCL,Chennai,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Startup,HCL,Chennai,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Startup,HCL,Chennai,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Startup,HCL,Chennai,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Startup,HCL,Chennai,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Startup,HCL,Chennai,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Startup,HCL,Chennai,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Startup,Paytm,Bangalore,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Startup,Paytm,Bangalore,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Startup,Paytm,Bangalore,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Startup,Paytm,Bangalore,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Startup,Paytm,Bangalore,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Startup,Paytm,Bangalore,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Startup,Paytm,Bangalore,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Startup,Paytm,Bangalore,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Startup,Paytm,Bangalore,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Startup,Paytm,Bangalore,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Startup,Oracle,Mumbai,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Startup,Oracle,Mumbai,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Startup,Oracle,Mumbai,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Startup,Oracle,Mumbai,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Startup,Oracle,Mumbai,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Startup,Oracle,Mumbai,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Startup,Oracle,Mumbai,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Startup,Oracle,Mumbai,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Startup,Oracle,Mumbai,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Startup,Oracle,Mumbai,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Startup,Capgemini,Pune,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Startup,Capgemini,Pune,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Startup,Capgemini,Pune,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Startup,Capgemini,Pune,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Startup,Capgemini,Pune,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Startup,Capgemini,Pune,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Startup,Capgemini,Pune,"business analytics,sql,python"
UG,AIDS,Engineering,Research Analyst,Startup,Capgemini,Pune,"data analysis,statistics,python"
UG,AIDS,Engineering,Decision Scientist,Startup,Capgemini,Pune,"optimization,statistics,python"
UG,AIDS,Engineering,Applied AI Engineer,Startup,Capgemini,Pune,"python,ai,deep learning"
UG,AIDS,Engineering,Junior Data Analyst,Startup,Ola,Mumbai,"python,sql,statistics,excel"
UG,AIDS,Engineering,Data Scientist,Startup,Ola,Mumbai,"python,statistics,machine learning"
UG,AIDS,Engineering,BI Analyst,Startup,Ola,Mumbai,"sql,power bi,data visualization"
UG,AIDS,Engineering,Data Engineer,Startup,Ola,Mumbai,"python,spark,etl"
UG,AIDS,Engineering,AI Engineer,Startup,Ola,Mumbai,"python,deep learning,neural networks"
UG,AIDS,Engineering,ML Engineer,Startup,Ola,Mumbai,"python,machine learning,model deployment"
UG,AIDS,Engineering,Analytics Consultant,Startup,Ola,Mumbai,"business analytics,sql,python"
